Video ID,Video Title,Main Description
EobMnSpjfTU,Inside Troye Sivan’s Mid-Century Melbourne Oasis | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'brings', 'australia', 'visit', 'beautiful', 'melbourne', 'unpretentious', 'yet', 'expertly', 'designer', 'flack', 'local', 'firm', 'flack', 'studio', 'bring', 'vision', 'soulful', 'home', 'erstwhile', 'brick', 'factory', 'handball', 'property', 'transformed', 'residence', 'architect', 'preserving', 'essence', 'eclectically', 'sanctuary', 'home', 'artistic', 'see', 'home', 'akari', 'surface', 'mount', 'disc', 'channeled', 'copper', 'velvet', 'solvinden', 'led', 'pendant', 'flax', 'linen', 'sheet', 'earth', 'fired', 'clay', 'herb', 'pot', 'copper', 'checkered', 'black', 'white', 'x', 'rug', 'white', 'marble', 'mortar', 'vintage', 'linen', 'bed', 'stacking', 'patio', 'dining', 'cristobal', 'callimaco', 'floor', 'lucinda', 'terracotta', 'stacking', 'cavallo', 'clay', 'bisque', 'honey', 'high', 'atlas', 'taznakht', 'shimmer', 'song', 'tom', 'natural', 'coffee', 'united', 'strangers', 'misses', 'cantera', 'intercolonial', 'handball', 'author', 'state', 'library', 'intercolonial', 'reproduction', 'rights', 'state', 'library', 'fore', 'information', 'hotels', 'check', 'instagram', 'instagram', 'handle', 'also', 'select', 'artwork', 'artworks', 'jahnne', 'tom', 'polo', 'jahnne', 'courtesy', 'artists', 'station', 'jahnne', 'becoming', 'nell', 'ghost', 'walks', 'never', 'die', 'tom', 'time', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
KIqQ0gowzt4,Inside Naomi Campbell's Luxury Villa In Kenya | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'brings', 'coast', 'indian', 'ocean', 'kenya', 'visit', 'supermodel', 'airy', 'life', 'fashion', 'trailblazer', 'icon', 'demand', 'years', 'necessitates', 'place', 'get', 'away', 'tranquil', 'seaside', 'town', 'malindi', 'proved', 'perfect', 'calming', 'says', 'want', 'find', 'want', 'select', 'artwork', 'peter', 'beard', 'gian', 'paolo', 'tomasi', 'alexandra', 'spyratos', 'pure', 'dyed', 'silver', 'copper', 'acrylic', 'canvas', 'armando', 'recycled', 'fossils', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
pJ8hLOkhl7M,Inside Pharrell & David Grutman's Goodtime Hotel In Miami Beach | Open Door | Architectural Digest,"['today', 'ad', 'brings', 'goodtime', 'hotel', 'miami', 'beach', 'meet', 'owners', 'working', 'designer', 'ken', 'curated', 'boutique', 'environment', 'full', 'vibrance', 'artistic', 'energy', 'hotel', 'becomes', 'place', 'toss', 'bags', 'lounging', 'strawberry', 'moon', 'pool', 'club', 'sipping', 'sounds', 'like', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'goodtime', 'hotel', 'miami', 'beach', 'open', 'door', 'architectural', 'digest']"
gKUyX7cjum4,"Inside ""Hamilton"" Stars Daveed Diggs & Emmy Raver-Lampman's L.A. Home | Open Door","['today', 'ad', 'welcomed', 'multitalented', 'couple', 'tour', 'colorful', 'los', 'angeles', 'working', 'alongside', 'interior', 'designer', 'mandy', 'oversaw', 'steady', 'transformation', 'one', 'delighted', 'time', 'return', 'home', 'shooting', 'time', 'showed', 'seemed', 'sort', 'surprise', 'waiting', 'says', 'best', 'known', 'dual', 'roles', 'broadway', 'musical', 'sections', 'home', 'without', 'clearly', 'shop', 'home', 'grey', 'embossed', 'hanging', 'mindra', 'totem', 'overarching', 'acrylic', 'shade', 'floor', 'rivington', 'industrial', 'modular', 'desk', 'taj', 'leather', 'strap', 'counter', 'aquitaine', 'buy', 'something', 'retail', 'earn', 'affiliate', 'select', 'artwork', 'joanna', 'degeneres', 'jessi', 'matt', 'ritchie', 'lonely', 'island', 'sherman', 'flavor', 'celebs', 'sandwiches', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
-TeeIEh2IE8,Inside Serena Williams' New Home With A Trophy Room & Art Gallery | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'tennis', 'grand', 'slam', 'singles', 'title', 'winner', 'tour', 'stunning', 'new', 'home', 'north', 'sister', 'venus', 'husband', 'alexis', 'ohanian', 'made', 'stylish', 'new', 'home', 'eclectic', 'artwork', 'trophy', 'home', 'could', 'belong', 'someone', 'multifaceted', 'accomplished', 'moving', 'away', 'venus', 'first', 'time', 'wanted', 'mixing', 'family', 'business', 'secret', 'success', 'siblings', 'know', 'good', 'playing', 'good', 'able', 'learn', 'watching', 'select', 'artwork', 'kaws', 'estudio', 'campana', 'kaws', 'chair', 'pink', 'plush', 'stainless', 'cumaru', 'wood', 'x', 'x', 'inches', 'radcliffe', 'monument', 'trunk', 'x', 'x', 'inches', 'radcliffe', 'courtesy', 'artist', 'jack', 'shainman', 'new', 'astro', 'mixed', 'media', 'x', 'x', 'inches', 'radcliffe', 'courtesy', 'artist', 'jack', 'shainman', 'new', 'leonardo', 'number', 'leonardo', 'courtesy', 'galerie', 'lelong', 'art', 'kracov', 'courtesy', 'eden', 'shop', 'home', 'queen', 'court', 'overview', 'change', 'earth', 'hardcover', 'benjamin', 'timothy', 'tlc', 'respawn', 'racing', 'style', 'gaming', 'chair', 'urban', 'outfitters', 'kayla', 'oval', 'mirrored', 'inbox', 'zero', 'home', 'office', 'ergonomic', 'mesh', 'task', 'chair', 'metallic', 'hand', 'sculpture', 'table', 'decor', 'statues', 'cdbl', 'solid', 'wood', 'dining', 'chair', 'vintage', 'collection', 'red', 'oil', 'popcorn', 'machine', 'cart', 'pottery', 'barn', 'reed', 'upholstered', 'swivel', 'armchair', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'new', 'home', 'trophy', 'room', 'art', 'gallery', 'open', 'door', 'architectural', 'digest']"
ua0-5FZ2Eww,Inside Binging With Babish’s New Brooklyn Home & Studio | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'welcomed', 'culinary', 'universe', 'tour', 'beautiful', 'new', 'house', 'production', 'discovering', 'work', 'previous', 'episode', 'open', 'teamed', 'interior', 'designer', 'kyle', 'gramercy', 'design', 'plan', 'bohemian', 'home', 'results', 'production', 'studio', 'lower', 'levels', 'building', 'familiar', 'background', 'viewers', 'residence', 'design', 'work', 'truly', 'magnificent', 'kitchen', 'match', 'culinary', 'bright', 'sunlit', 'rooms', 'backyard', 'grill', 'smoke', 'content', 'add', 'pad', 'perfectly', 'tailored', 'check', 'newly', 'rebranded', 'culinary', 'universe', 'signature', 'product', 'line', 'usa', 'available', 'feb', 'follow', 'instagram', 'select', 'artwork', 'daniel', 'krieger', 'shop', 'home', 'eat', 'pizza', 'hardcover', 'daniel', 'recipes', 'favorite', 'movies', 'tv', 'shows', 'santoku', 'lovesac', 'ooni', 'koda', 'gas', 'powered', 'pizza', 'charles', 'eames', 'lounge', 'chair', 'indoor', 'hanging', 'planter', 'christopher', 'knight', 'home', 'garret', 'velvet', 'chaise', 'lounge', 'overland', 'premium', 'australian', 'sheepskin', 'rug', 'allmodern', 'monson', 'task', 'chair', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'new', 'brooklyn', 'home', 'studio', 'open', 'door', 'architectural', 'digest']"
S1_L6RGDggk,Inside NBA Star Kevin Love's Modern TriBeCa Home | Open Door | Architectural Digest,"['today', 'nba', 'star', 'love', 'welcomes', 'architectural', 'digest', 'tribeca', 'neighborhood', 'look', 'life', 'inside', 'stylish', 'modern', 'buying', 'place', 'new', 'york', 'city', 'culmination', 'lifelong', 'ambition', 'final', 'product', 'home', 'evokes', 'personal', 'style', 'every', 'strikingly', 'curated', 'artwork', 'sunlit', 'spaces', 'reflection', 'recharging', 'ahead', 'another', 'run', 'nba', 'love', 'made', 'ideal', 'city', 'select', 'antony', 'gormley', 'small', 'look', 'v', 'cast', 'iron', 'x', 'x', 'cm', 'antony', 'gormley', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
_Jqi9k3tXoQ,Inside Vanessa Carlton’s Stylish SoHo Loft In A Converted Factory | Open Door,"['today', 'architectural', 'digest', 'welcomed', 'downtown', 'tour', 'stylish', 'utilitarian', 'soho', 'mercantile', 'factory', 'retains', 'touches', 'previous', 'stately', 'brick', 'walls', 'wooden', 'columns', 'framing', 'rooms', 'deep', 'couches', 'faux', 'fur', 'preserving', 'planet', 'always', 'seeks', 'repurpose', 'items', 'like', 'reclaimed', 'wood', 'shelves', 'room', 'old', 'theater', 'lights', 'hang', 'kitchen', 'recently', 'released', 'sixth', 'studio', 'album', 'surprise', 'find', 'pair', 'pianos', 'waiting', 'inspiration', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'stylish', 'soho', 'loft', 'converted', 'factory', 'open', 'door']"
RNjlfo_8u4s,Inside Rainn Wilson’s Home Office & Pig Farm | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'wife', 'holiday', 'reinhorn', 'tour', 'rustic', 'new', 'home', 'southern', 'dozen', 'years', 'suburban', 'los', 'former', 'star', 'something', 'looking', 'move', 'closer', 'ocean', 'little', 'space', 'holiday', 'made', 'beautiful', 'bursting', 'featuring', 'breezy', 'tiled', 'porches', 'rooms', 'evocative', 'pair', 'friendly', 'pigs', 'happy', 'come', 'running', 'oat', 'pets', 'backyard', 'course', 'office', 'would', 'include', 'time', 'dwight', 'might', 'surprised', 'find', 'gorgeous', 'wooden', 'table', 'patio', 'handcrafted', 'none', 'nick', 'offerman', 'shop', 'home', 'dwight', 'schrute', 'bobblehead', 'true', 'story', 'elephant', 'ever', 'ralph', 'melissa', 'doug', 'free', 'range', 'black', 'white', 'chicken', 'prickly', 'pear', 'wildwood', 'piggy', 'savahome', 'kalista', 'bookcase', 'dwight', 'schrute', 'regional', 'manager', 'name', 'allmodern', 'lark', 'wegmans', 'toasted', 'oats', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'home', 'office', 'pig', 'farm', 'open', 'door', 'architectural', 'digest']"
5vNoHwgoIjw,Inside Hilary Duff's Family Home With A Chicken Coop | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'tour', 'vibrant', 'family', 'sunny', 'vibe', 'radiates', 'every', 'room', 'feeling', 'curated', 'across', 'two', 'renovations', 'space', 'past', 'featuring', 'walls', 'packed', 'pictures', 'shelves', 'filled', 'toys', 'friendly', 'pets', 'popping', 'say', 'home', 'cheerful', 'reminder', 'matters', 'case', 'point', 'typical', 'day', 'includes', 'tending', 'chickens', 'outdoor', 'enjoying', 'son', 'luca', 'bounces', 'backyard', 'select', 'artwork', 'shop', 'home', 'samsung', 'frame', 'series', 'led', 'uhd', 'smart', 'tizen', 'crate', 'barrel', 'natural', 'cane', 'bar', 'aesop', 'resurrection', 'aromatique', 'hand', 'peter', 'lindbergh', 'fashion', 'art', 'house', 'alisa', 'tov', 'furniture', 'velvet', 'sofa', 'elm', 'isabella', 'upholstered', 'chair', 'elm', 'bar', 'cart', 'elm', 'ross', 'chair', 'mohawk', 'home', 'mermaid', 'scales', 'geometric', 'tile', 'rug', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'family', 'home', 'chicken', 'coop', 'open', 'door', 'architectural', 'digest']"
80z6drP0NY8,Inside Scottie Pippen's Chicago Mansion With An Indoor Court | Open Door | Architectural Digest,"['today', 'nba', 'welcomes', 'architectural', 'digest', 'inside', 'chicago', 'home', 'spacious', 'family', 'room', 'sunny', 'kitchen', 'wine', 'cellar', 'cozy', 'home', 'mansion', 'shortage', 'places', 'entertain', 'beautiful', 'early', 'summer', 'days', 'relaxing', 'pool', 'grill', 'fired', 'game', 'tv', 'perfect', 'way', 'bring', 'festivities', 'comes', 'time', 'remind', 'everyone', 'nba', 'champion', 'olympic', 'gold', 'custom', 'indoor', 'basketball', 'court', 'awaits', 'graced', 'one', 'players', 'shop', 'home', 'samsung', 'terrace', 'series', 'class', 'led', 'outdoor', 'uhd', 'smart', 'legacy', 'weber', 'summit', 'gas', 'tic', 'tac', 'toe', 'made', 'knife', 'set', 'durapro', 'premium', 'residential', 'golf', 'mat', 'demeyere', 'whistling', 'kettle', 'jersey', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'chicago', 'mansion', 'indoor', 'court', 'open', 'door', 'architectural', 'digest']"
IxlzRwNX63A,Inside Ballet Superstar Misty Copeland’s Elegant New York City Home | Open Door,"['ad', 'takes', 'inside', 'elegant', 'new', 'york', 'city', 'home', 'ballet', 'superstar', 'two', 'years', 'ago', 'lawyer', 'olu', 'purchased', 'apartment', 'upper', 'side', 'enlisted', 'interior', 'designer', 'brigette', 'romanek', 'completely', 'reimagine', 'dressing', 'room', 'california', 'closets', 'colorful', 'spacious', 'open', 'social', 'activist', 'achieves', 'perfect', 'new', 'select', 'artwork', 'ndidi', 'shane', 'evans', 'burkina', 'burkina', 'jake', 'lorna', 'simpson', 'asuka', 'anastacia', 'nathaniel', 'mary', 'chibuike', 'jumpsuit', 'provided', 'emilia', 'wickstead', 'jewelry', 'provided', 'jamie', 'wolf', 'shop', 'home', 'hibiki', 'japanese', 'harmony', 'italian', 'aesop', 'resurrection', 'hand', 'caro', 'hardcover', 'toby', 'complete', 'collections', 'adélia', 'aloft', 'striped', 'sheer', 'curtains', 'bedroom', 'castlery', 'madison', 'sofa', 'etta', 'avenue', 'josie', 'upholstered', 'arm', 'chair', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'ballet', 'superstar', 'elegant', 'new', 'york', 'city', 'home', 'open', 'door']"
yjhibJ-OqxE,Inside Kendall Jenner’s Cozy L.A. Hideaway | Open Door | Architectural Digest,"['today', 'supermodel', 'welcomes', 'ad', 'tour', 'serene', 'los', 'angeles', 'oversaw', 'redesign', 'working', 'designers', 'clements', 'inimitable', 'waldo', 'signature', 'james', 'turrell', 'ovoid', 'wall', 'sculpture', 'greets', 'visitors', 'chromatic', 'first', 'many', 'personal', 'artistic', 'accents', 'woven', 'throughout', 'tv', 'cloud', 'sofa', 'hardware', 'reupholstered', 'slightly', 'rougher', 'fabric', 'better', 'match', 'organic', 'proud', 'accomplished', 'says', 'first', 'home', 'done', 'think', 'genuine', 'reflection', 'shop', 'home', 'aesop', 'resurrection', 'aromatique', 'hand', 'fellow', 'stagg', 'ekg', 'electric', 'cure', 'ghost', 'fariha', 'illustrated', 'history', 'famous', 'fashion', 'sonoma', 'mauviel', 'copper', 'cookware', 'set', 'le', 'creuset', 'classic', 'tea', 'sonoma', 'matador', 'shearling', 'le', 'labo', 'santal', 'concrete', 'mac', 'rumours', 'blick', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
uXYyyhUcFg4,Inside J Balvin's Japanese Design-Inspired Mansion | Open Door | Architectural Digest,"['today', 'reggaeton', 'superstar', 'j', 'welcomes', 'architectural', 'digest', 'tour', 'tranquil', 'colombian', 'design', 'firm', 'sólidos', 'completely', 'gutted', 'existing', 'reimagining', 'space', 'understated', 'elements', 'like', 'wood', 'siding', 'framed', 'linen', 'doors', 'screens', 'point', 'influence', 'japanese', 'warm', 'planes', 'french', 'oak', 'wrap', 'coupled', 'modern', 'palette', 'interrupted', 'eruption', 'color', 'j', 'pairs', 'sneakers', 'displayed', 'could', 'pass', 'dopest', 'shoe', 'shop', 'j', 'home', 'naturally', 'nourished', 'delicious', 'meals', 'made', 'everyday', 'ingredients', 'slow', 'mastering', 'new', 'ways', 'cookbook', 'kitty', 'alvar', 'second', 'nature', 'asensio', 'aesop', 'geranium', 'leaf', 'ipariser', 'alloy', 'collectible', 'yellow', 'ferrari', 'race', 'play', 'laferrari', 'brooklinen', 'bath', 'towels', 'graphite', 'stacking', 'stool', 'round', 'dining', 'chair', 'solid', 'wood', 'seats', 'blomus', 'matte', 'porcelain', 'vase', 'andes', 'acacia', 'king', 'bed', 'sedona', 'large', 'zabuton', 'floor', 'pillow', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'j', 'japanese', 'mansion', 'open', 'door', 'architectural', 'digest']"
7cGmj0AR3z8,Inside Maluma’s Massive Colombian Mansion | Open Door | Architectural Digest,"['today', 'ad', 'takes', 'colombia', 'tour', 'sunny', 'south', 'american', 'abode', 'pop', 'superstar', 'come', 'inside', 'intimate', 'look', 'verdant', 'shot', 'reveals', 'sensibilities', 'expressed', 'across', 'design', 'highlights', 'features', 'evoke', 'past', 'weeks', 'presented', 'change', 'pace', 'typical', 'touring', 'spirit', 'remains', 'undaunted', 'passion', 'good', 'game', 'ping', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'massive', 'colombian', 'mansion', 'open', 'door', 'architectural', 'digest']"
KuYsILv6Fd0,Inside Nate Berkus and Jeremiah Brent’s NYC Townhouse | Open Door | Architectural Digest,"['star', 'interior', 'designers', 'return', 'architectural', 'digest', 'bring', 'inside', 'townhouse', 'new', 'york', 'planning', 'move', 'east', 'family', 'los', 'needed', 'space', 'children', 'would', 'feel', 'secure', 'potential', 'inimitable', 'novel', 'renovations', 'familiar', 'decor', 'followed', 'across', 'family', 'put', 'new', 'roots', 'grow', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
rHyIOIstYRA,Inside Dita Von Teese's Taxidermy-Filled Home | Open Door | Architectural Digest,"['ad', 'brings', 'inside', 'den', 'burlesque', 'royalty', 'home', 'incomparable', 'dita', 'dita', 'moved', 'english', 'tudor', 'years', 'ago', 'revitalized', 'white', 'walls', 'favorite', 'displaying', 'golden', 'age', 'eye', 'vintage', 'clothing', 'unsurprisingly', 'translated', 'sense', 'highlighted', 'vibrant', 'vintage', 'charming', 'perfect', 'took', 'dining', 'room', 'set', 'found', 'flea', 'reupholstered', 'chairs', 'favorite', 'fabric', 'jacques', 'garcia', 'hotel', 'befitting', 'singular', 'pieces', 'vintage', 'taxidermy', 'adding', 'exotic', 'touch', 'maximalist', 'shop', 'home', 'beauty', 'ultimate', 'guide', 'eccentric', 'glamour', 'dita', 'vivienne', 'vivienne', 'ian', 'kitchenaid', 'classic', 'sonoma', 'simplex', 'buckingham', 'newey', 'bloomer', 'copper', 'traditional', 'tea', 'emerald', 'malachite', 'pattern', 'wallpaper', 'willa', 'arlo', 'interiors', 'primm', 'vanity', 'set', 'mirror', 'carnegy', 'avenue', 'glass', 'round', 'outdoor', 'bistro', 'set', 'pottery', 'barn', 'faux', 'casablanca', 'glass', 'bowl', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'dita', 'home', 'open', 'door', 'architectural', 'digest']"
AwhBTrzzqeg,Inside Dakota Johnson's Serene Hollywood Home | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'brings', 'inside', 'lush', 'home', 'hollywood', 'star', 'house', 'features', 'windows', 'perfect', 'highlighting', 'crystals', 'pepper', 'books', 'line', 'walls', 'home', 'office', 'citrus', 'trees', 'home', 'reflection', 'things', 'bring', 'shop', 'home', 'ballam', 'side', 'cloth', 'company', 'isabella', 'platform', 'bed', 'azmaya', 'copper', 'tea', 'ram', 'deluxe', 'early', 'patti', 'funko', 'pop', 'television', 'stranger', 'things', 'barb', 'toy', 'artificial', 'limes', 'hanging', 'chair', 'gucci', 'orgasmique', 'embroidered', 'twill', 'blanket', 'terrain', 'resin', 'paperweight', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
vDD1lhHkGxk,Inside Jesse Tyler Ferguson's Elegant NYC Apartment | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'welcomed', 'new', 'york', 'home', 'tony', 'husband', 'sculptures', 'bestowed', 'celebrity', 'names', 'upon', 'tilda', 'swinton', 'apartment', 'feels', 'unmistakably', 'couple', 'made', 'point', 'investing', 'designing', 'custom', 'cabinets', 'wringing', 'every', 'inch', 'space', 'space', 'feels', 'comfortable', 'providing', 'plenty', 'space', 'tucking', 'away', 'pots', 'pans', 'displaying', 'mention', 'tony', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'elegant', 'nyc', 'apartment', 'open', 'door', 'architectural', 'digest']"
D-qQneOnJl0,Inside Aaron Paul’s Rustic Riverside Home In Idaho | Open Door | Architectural Digest,"['wife', 'lauren', 'welcome', 'architectural', 'digest', 'critically', 'acclaimed', 'actor', 'family', 'custom', 'wood', 'stone', 'conceived', 'executed', 'scratch', 'interior', 'designer', 'jake', 'arnold', 'pearson', 'design', 'residence', 'purposely', 'evokes', 'childhood', 'memories', 'idaho', 'invitingly', 'large', 'fireplace', 'perfect', 'setting', 'morning', 'game', 'heading', 'outside', 'sled', 'across', 'yard', 'time', 'come', 'charming', 'sauna', 'constructed', 'reclaimed', 'cedar', 'shop', 'home', 'backgammon', 'board', 'armenian', 'pattern', 'dog', 'smeg', 'smeg', 'electric', 'le', 'creuset', 'signature', 'enameled', 'cast', 'iron', 'round', 'wide', 'dutch', 'bela', 'bath', 'extra', 'goats', 'william', 'morris', 'strawberry', 'thief', 'pillow', 'aesop', 'resurrection', 'aromatique', 'hand', 'crafthouse', 'fortessa', 'mini', 'smoking', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
sQTGkLW6fwg,On Riverdale's Set With Madelaine Petsch | Open Door | Architectural Digest,"['welcomes', 'architectural', 'digest', 'onto', 'set', 'cw', 'series', 'guided', 'tour', 'across', 'prominent', 'iconic', 'couch', 'student', 'hidden', 'recipes', 'wall', 'shoppe', 'cheryl', 'ruby', 'red', 'offers', 'fascinating', 'look', 'goes', 'making', 'town', 'come', 'life', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'set', 'open', 'door', 'architectural', 'digest']"
YQC7OtyHhxU,Inside Tan France’s Handsomely Designed Home | Open Door | Architectural Digest,"['warm', 'gregarious', 'star', 'welcomes', 'architectural', 'digest', 'intimate', 'peek', 'home', 'husband', 'purchased', 'somewhat', 'redesigning', 'nearly', 'every', 'corner', 'accented', 'cool', 'blues', 'bursting', 'personal', 'outfitted', 'professional', 'quality', 'oven', 'watch', 'takes', 'inside', 'life', 'handsome', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'handsomely', 'home', 'open', 'door', 'architectural', 'digest']"
hJaXjItxL6w,Inside Nyjah Huston's Laguna Beach Mansion and Private Skatepark | Open Door | Architectural Digest,"['today', 'welcomed', 'inside', 'modern', 'laguna', 'beach', 'home', 'skateboarding', 'bathed', 'light', 'lush', 'home', 'brimming', 'photographs', 'awards', 'across', 'illustrious', 'tastefully', 'breezy', 'feel', 'time', 'get', 'fitting', 'private', 'skatepark', 'grind', 'shop', 'home', 'marble', 'tic', 'tac', 'toe', 'stillhouse', 'black', 'element', 'feathers', 'kassy', 'genuine', 'leather', 'top', 'grain', 'leather', 'lounge', 'chair', 'sill', 'succulent', 'assortment', 'allmodern', 'gagliardi', 'upholstered', 'bench', 'muhammad', 'ali', 'vs', 'sonny', 'liston', 'print', 'juvale', 'wood', 'hand', 'mannequin', 'flexible', 'wooden', 'fingers', 'love', 'word', 'tabletop', 'art', 'décor', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'laguna', 'beach', 'mansion', 'private', 'skatepark', 'open', 'door', 'architectural', 'digest']"
